Temperature,Humidity,SoilMoisture,Crop,Irrigation_Needed
16.9,68.7,62.4,Potato,No
18.7,61.6,56.4,Potato,No
16.7,68.5,60.1,Potato,No
22.6,66.9,58.9,Potato,No
20.4,58.6,63,Potato,No
17.9,60.7,56.5,Potato,No
18,70.7,61.3,Potato,No
21.1,66.5,57.2,Potato,No
18.9,62.2,58.3,Potato,No
21.4,60.7,47.9,Potato,No
12,62.4,67,Potato,No
18.7,62.8,61.8,Potato,No
16.2,60.8,57.4,Potato,No
21.9,56.3,56.3,Potato,No
21.4,70.7,58.3,Potato,No
17.6,69.9,62.4,Potato,No
21.3,58.6,53.7,Potato,No
22,65.7,59.5,Potato,No
17.7,60.5,65.9,Potato,No
23.7,63.7,56.2,Potato,No
17.4,63.3,60.3,Potato,No
17,62.9,67.3,Potato,No
19.7,75,62.1,Potato,No
16.6,62.8,60.4,Potato,No
17.7,61,61.7,Potato,No
21,61.2,58.7,Potato,No
17.5,70.2,64.3,Potato,No
13.3,56.7,58.7,Potato,No
18.4,61.2,53.5,Potato,No
15.8,72.2,58.7,Potato,No
19.7,66.2,56.8,Potato,No
19.2,66,59.1,Potato,No
21.2,75.7,59.1,Potato,No
19.8,66.2,64,Potato,No
20.2,61.5,62.3,Potato,No
15.8,63.6,60.9,Potato,No
19.5,59.3,60,Potato,No
22.4,71.3,56.5,Potato,No
15.8,67.9,52.7,Potato,No
22,70.6,60.4,Potato,No
16.1,71.1,62.6,Potato,No
15.4,62.9,59.6,Potato,No
18.2,60.3,58.2,Potato,No
19.3,64.7,61.5,Potato,No
19.8,60.6,59.7,Potato,No
15.1,65.8,65.6,Potato,No
18.6,70.7,64.1,Potato,No
15.8,64.2,63.2,Potato,No
13.8,65.7,62.5,Potato,No
15.2,64.5,55.7,Potato,No
15.6,69,62.2,Potato,No
18.8,61.7,61.3,Potato,No
20.4,54,62,Potato,No
13.8,67.4,61.6,Potato,No
18.4,69.9,61.5,Potato,No
14.6,67.2,69,Potato,No
19.1,61.8,59.7,Potato,No
15.9,59.3,63.1,Potato,No
14.9,67.5,58.4,Potato,No
19.5,65.7,62.6,Potato,No
16,64.4,63.1,Potato,No
16.7,74.1,61.2,Potato,No
12,60.3,65.6,Potato,No
19.9,73.9,57.1,Potato,No
19.6,65.2,58.4,Potato,No
17.5,55.8,60.7,Potato,No
13.7,64.1,62.9,Potato,No
20.5,69.8,60.6,Potato,No
15.8,63.2,64.3,Potato,No
16.4,57.6,57.8,Potato,No
23.3,64.2,56.2,Potato,No
15.7,60.7,61,Potato,No
19.4,67.5,59.7,Potato,No
18.9,68.9,61.8,Potato,No
18.5,59.7,59.9,Potato,No
18.2,61.5,58.9,Potato,No
18.4,68.8,59.8,Potato,No
18.2,60.7,60.1,Potato,No
17.4,59.6,59,Potato,No
21.3,59.1,59.3,Potato,No
14.2,66.8,58.7,Potato,No
20.1,66.5,62.9,Potato,No
19.6,61.6,60.6,Potato,No
19.2,65,67.5,Potato,No
20.3,72.6,60.5,Potato,No
17.3,60.1,58.2,Potato,No
12.8,55.2,68.9,Potato,No
17.3,67.3,61.4,Potato,No
15,64.4,63.3,Potato,No
15.7,61.4,62,Potato,No
14.4,68.3,62.1,Potato,No
16.3,69.2,61.8,Potato,No
16,54,56.3,Potato,No
11.6,61.7,61.2,Potato,No
19.3,76.6,55.6,Potato,No
23.1,67.9,59.4,Potato,No
19,68.4,57.6,Potato,No
17,70.9,61.2,Potato,No
17.4,65.1,61.1,Potato,No
16.4,69,61.6,Potato,No
17.7,68.6,61,Potato,No
17.4,67.7,58,Potato,No
15.4,63.4,59.1,Potato,No
21.7,65.9,63.1,Potato,No
13.8,62.1,63.6,Potato,No
19.3,65.1,56.2,Potato,No
17.2,59.2,54.9,Potato,No
22.3,61,57.6,Potato,No
18.4,63.6,63.5,Potato,No
16.6,60.3,64,Potato,No
16.9,62.5,56.9,Potato,No
17.6,64.2,61,Potato,No
14.6,67,66.1,Potato,No
15.6,69.7,61.4,Potato,No
13,62.7,64.7,Potato,No
15.2,71.7,63.3,Potato,No
17.7,69.7,57,Potato,No
18.3,67.5,59.4,Potato,No
12.6,65.8,60.1,Potato,No
17.2,66.6,60.3,Potato,No
18.9,70.9,63.1,Potato,No
17.1,71.1,61.4,Potato,No
15.9,71.7,50.2,Potato,No
16.5,65.2,55.6,Potato,No
16.1,67.8,52.7,Potato,No
15.9,71.7,60.6,Potato,No
17.9,61.9,60.8,Potato,No
23.3,63.4,60.9,Potato,No
15.6,65.1,56.8,Potato,No
16.7,69.5,62.2,Potato,No
17.4,69.6,62.4,Potato,No
15.8,63.8,55.8,Potato,No
20.2,57.5,55.1,Potato,No
11.6,66.2,60,Potato,No
16.2,60.4,66,Potato,No
19.5,57.6,65.7,Potato,No
16.8,58.7,61.9,Potato,No
15.4,66.6,57.6,Potato,No
18.6,71.8,63,Potato,No
19.8,65.2,58.5,Potato,No
18,66.1,57.4,Potato,No
15.5,70.9,52.9,Potato,No
18.6,57.3,60.3,Potato,No
16.5,67.6,57.9,Potato,No
19.4,64.9,60.3,Potato,No
21.2,67.8,52.3,Potato,No
11,62.6,60.6,Potato,No
17.8,60.9,51.9,Potato,No
13.2,65.7,63.6,Potato,No
23.6,73.2,61.7,Potato,No
16.3,69.3,59.1,Potato,No
19.4,62.5,61.9,Potato,No
17.4,58.3,56.7,Potato,No
15.5,56.6,60.2,Potato,No
15.2,71.6,62.6,Potato,No
21.5,60.2,49.7,Potato,No
19.9,63.4,58.5,Potato,No
22.4,71.6,59.9,Potato,No
17.6,56.9,59.3,Potato,No
18.2,72.5,64.9,Potato,No
16.8,63.7,56.3,Potato,No
16.8,59.3,57.9,Potato,No
14.9,63.8,53.6,Potato,No
17.7,61.4,65,Potato,No
15.5,67.2,59.2,Potato,No
18.6,61.8,58.5,Potato,No
17.9,55.4,59.8,Potato,No
18.2,63.9,62.1,Potato,No
21.7,58.2,61.2,Potato,No
17.4,66,68.8,Potato,No
19.4,59.1,61.5,Potato,No
22.6,62.6,58.4,Potato,No
20.8,65.9,58.1,Potato,No
20.4,63.9,58.7,Potato,No
16.7,66.3,55,Potato,No
18.1,68.4,60.1,Potato,No
14.2,59.2,62.6,Potato,No
18.7,64.7,58,Potato,No
18.2,48.4,57.3,Potato,No
17.6,66.2,65.1,Potato,No
20.1,63.5,55.2,Potato,No
14.5,60.1,53.1,Potato,No
21.6,66.6,56.2,Potato,No
19.8,70.9,54.9,Potato,No
17.3,62.6,61.3,Potato,No
17.1,60.3,58.8,Potato,No
18.7,65.8,59.3,Potato,No
21.3,58.3,63.8,Potato,No
17.8,61.7,57.7,Potato,No
17.9,71.1,62.6,Potato,No
17.5,65.3,65,Potato,No
22,55.6,58.5,Potato,No
16.6,56,62.5,Potato,No
17.4,65.8,59.2,Potato,No
21.2,69.3,63.1,Potato,No
17.9,56.9,54.8,Potato,No
20.3,67.2,54.5,Potato,No
15.2,71.7,58.7,Potato,No
17,74.4,57,Potato,No
21.2,66.7,58.3,Potato,No
15.8,67.5,59.3,Potato,No
17.1,54.3,62.4,Potato,No
18.1,75.5,58.6,Potato,No
15,62.1,57.3,Potato,No
16.5,60.3,58.8,Potato,No
17.8,63.7,57.4,Potato,No
17.6,72.6,56.9,Potato,No
20.7,76,54.6,Potato,No
21.4,65.6,60.2,Potato,No
15.4,70,58.1,Potato,No
17.8,65.2,63.2,Potato,No
19.2,59.8,55.2,Potato,No
21.3,72.4,58.2,Potato,No
19.3,61.9,66,Potato,No
18.2,72.7,56.9,Potato,No
19.2,71.5,59.2,Potato,No
19.2,68.1,55.9,Potato,No
15.2,74.1,55.5,Potato,No
18,76.2,65.2,Potato,No
21.1,64.1,60.6,Potato,No
17,61,60.4,Potato,No
17.8,55.7,54.3,Potato,No
16.9,76.2,61.2,Potato,No
11.7,62.8,63.9,Potato,No
17.6,70.7,63.8,Potato,No
18.3,61.3,62.2,Potato,No
16.2,72.7,56.2,Potato,No
14.6,61.5,61,Potato,No
15.3,59,62.2,Potato,No
19.4,64,54,Potato,No
22.4,62.3,56.3,Potato,No
21,68,63,Potato,No
14.1,64.7,62.9,Potato,No
19.6,68.1,54.8,Potato,No
15.8,63.5,62.7,Potato,No
16,61.7,60.3,Potato,No
16.3,62.1,62.6,Potato,No
19.3,75.2,57.9,Potato,No
19.9,66.1,62.2,Potato,No
17.3,55.1,62.8,Potato,No
17.3,62.4,58.8,Potato,No
18.7,65.5,60.1,Potato,No
18.9,74.2,57.8,Potato,No
20.4,70.1,65.5,Potato,No
14.3,60.4,59.6,Potato,No
17.6,77.1,56.9,Potato,No
14.8,64.8,57.6,Potato,No
17.4,71.2,60.4,Potato,No
16.9,59.2,62.5,Potato,No
17.4,53,55.5,Potato,No
15.5,58,66.2,Potato,No
13.8,48.7,61,Potato,No
12.3,75.6,61.6,Potato,No
17.2,66.1,59.7,Potato,No
16.4,60.4,60.1,Potato,No
15.8,67.3,59.5,Potato,No
20.8,65.9,63.4,Potato,No
15.4,68.1,60,Potato,No
21,71,62.6,Potato,No
21.6,63.6,58.6,Potato,No
12.6,60.6,60.7,Potato,No
17.7,69.1,57.3,Potato,No
16.5,69,64.1,Potato,No
10.2,65.5,57.2,Potato,No
13.9,75.9,58.9,Potato,No
19.4,62.8,59,Potato,No
22.5,60.5,58.8,Potato,No
19.8,67.1,62.4,Potato,No
18.3,61.6,58.9,Potato,No
17.4,67.5,64.6,Potato,No
21.7,60.8,57.3,Potato,No
22.9,63,60.6,Potato,No
16,74.5,57.4,Potato,No
12.5,63,61.4,Potato,No
12.3,61,59.9,Potato,No
20.8,70.9,59.5,Potato,No
17.4,59.7,64,Potato,No
18,61.5,57.8,Potato,No
13,67.9,62,Potato,No
15.6,69.7,57.4,Potato,No
16.8,71.1,60.4,Potato,No
18,61.3,56,Potato,No
16.5,68,57.8,Potato,No
14.9,62.7,59.7,Potato,No
15.5,62,66,Potato,No
20.5,71,60.3,Potato,No
18.1,62.3,65.5,Potato,No
19,66.4,60.7,Potato,No
15.3,65.8,58.7,Potato,No
10.1,59.6,65.1,Potato,No
16.2,69.8,61.5,Potato,No
15.3,67.8,57.9,Potato,No
18.4,55.1,61.6,Potato,No
25.7,66.4,59,Potato,No
19.2,61.1,53.4,Potato,No
24.3,70.5,63.1,Potato,No
18.9,57.8,63.6,Potato,No
15.9,63.2,66.1,Potato,No
18.4,66.8,61.4,Potato,No
22,65.3,59.2,Potato,No
22.1,68.8,62.8,Potato,No
16.1,57.4,62.8,Potato,No
18.1,73.3,65.5,Potato,No
13.9,67.6,59.9,Potato,No
19.6,71.8,59.4,Potato,No
21.4,69.4,57.6,Potato,No
17.6,64.9,61.8,Potato,No
15.8,58.6,54.8,Potato,No
18.4,62.2,62.6,Potato,No
18.5,72.9,62,Potato,No
17.7,71.9,62,Potato,No
17.9,61.9,60.5,Potato,No
17.1,50.9,65.1,Potato,No
20,63.9,62.9,Potato,No
19.3,63.6,58,Potato,No
15,63.8,58,Potato,No
15,67.6,57.1,Potato,No
16.9,69.4,61.8,Potato,No
19.3,70,56.7,Potato,No
17.9,67.2,63.6,Potato,No
15.9,56,64.4,Potato,No
18.2,63.3,57.1,Potato,No
16.7,76.5,59.4,Potato,No
19.7,66.9,60.1,Potato,No
18.3,66.8,62.9,Potato,No
16.7,66.8,65.4,Potato,No
18.1,67.1,54.4,Potato,No
20.8,53.1,58.9,Potato,No
16.1,63.8,59.1,Potato,No
18.5,64.8,55.3,Potato,No
17.3,71.4,58.4,Potato,No
18.6,65.2,61.4,Potato,No
15.9,56.8,59.1,Potato,No
17.8,67.2,54.9,Potato,No
20.3,61,69.6,Potato,No
15.2,58.9,60.9,Potato,No
14.2,60.8,60.4,Potato,No
14.3,67.7,56.3,Potato,No
14.6,71.3,60.9,Potato,No
19,67.4,59.5,Potato,No
14,68.2,53.7,Potato,No
16.8,67.4,56.4,Potato,No
19,65.5,62.6,Potato,No
18.5,68.5,66.5,Potato,No
16.5,52.9,61.2,Potato,No
18,65.6,63.7,Potato,No
17.8,59.8,59.5,Potato,No
16.9,70.8,59.7,Potato,No
17,64.3,63.6,Potato,No
23.1,65.2,65.5,Potato,No
19.5,57.5,64.3,Potato,No
23.7,70.1,56.4,Potato,No
16.3,68.1,59.8,Potato,No
17.3,67.8,60.9,Potato,No
14.2,60.9,59.1,Potato,No
15.5,61.1,61.3,Potato,No
22.3,66.1,62.7,Potato,No
16.2,61.5,63.3,Potato,No
22.3,67.2,65.6,Potato,No
14.4,54.2,58.9,Potato,No
14.9,62.6,55.5,Potato,No
16.6,74,61.2,Potato,No
17.3,67.2,66.3,Potato,No
19.8,65.8,58.4,Potato,No
18.6,74.9,62.3,Potato,No
16.5,53.3,62.3,Potato,No
17.2,60.9,60.6,Potato,No
16.7,63,60,Potato,No
15.2,69.3,56.9,Potato,No
15.3,69.4,52.4,Potato,No
20.1,60.7,56.3,Potato,No
12.9,70,58.7,Potato,No
21.5,63,63.7,Potato,No
16.6,71.1,59.7,Potato,No
15.6,59.8,58.3,Potato,No
19.3,64.4,57,Potato,No
21.2,62.5,62.2,Potato,No
20.3,70.3,64.5,Potato,No
18.8,62.4,63.5,Potato,No
20.2,64.8,62,Potato,No
13.2,67.5,55.1,Potato,No
16.2,67.7,58.8,Potato,No
15.2,69.4,66.5,Potato,No
20.6,66.1,63.7,Potato,No
16.5,62.9,54.9,Potato,No
19.6,63.3,59.8,Potato,No
18.8,65.1,61.2,Potato,No
15.3,66.2,57.5,Potato,No
16,64.3,52.3,Potato,No
20.7,65.1,60.3,Potato,No
15.6,57.4,57.4,Potato,No
17.8,68.3,57.4,Potato,No
15.5,65.9,58.8,Potato,No
16.7,70,59.6,Potato,No
17.4,65,60,Potato,No
15.5,56.3,57.1,Potato,No
15.1,63.2,59.3,Potato,No
18.2,64,54.1,Potato,No
15.4,68.7,61,Potato,No
15.5,54.6,50.5,Potato,No
15.2,65.2,59,Potato,No
17.3,67.6,63.1,Potato,No
19.9,61.7,56.5,Potato,No
21.3,65.4,62.4,Potato,No
15.7,61.9,63.9,Potato,No
22.9,61.4,49,Potato,No
15,63,59.5,Potato,No
20.2,61.4,50.4,Potato,No
15.7,68.4,59.6,Potato,No
15.3,61.3,60,Potato,No
15.6,60.5,51.7,Potato,No
17.4,73.8,66.4,Potato,No
18.9,69.8,61,Potato,No
19.2,55.7,57.2,Potato,No
15.1,61.2,64.9,Potato,No
15,66.2,54,Potato,No
15.2,66.6,55.9,Potato,No
17.2,57.5,52.3,Potato,No
17,70.8,66,Potato,No
15.1,69.1,61.1,Potato,No
18.2,67.4,62.2,Potato,No
23.2,71.8,61,Potato,No
16.2,67.3,61.9,Potato,No
16.4,67.2,60.3,Potato,No
18.9,72.8,60.9,Potato,No
16.1,70.5,60.4,Potato,No
19.2,60.8,58,Potato,No
15.7,68.2,59.8,Potato,No
22.1,61.7,60.9,Potato,No
18.4,67.5,60.4,Potato,No
15.9,67.4,55.1,Potato,No
16,58.1,55.5,Potato,No
16.2,64.4,63.6,Potato,No
20.9,66.3,59,Potato,No
14.3,62.8,61.9,Potato,No
15.8,66.6,56.4,Potato,No
16.1,69,55.1,Potato,No
17.5,64.8,57.2,Potato,No
16.8,66.1,59.3,Potato,No
13.8,71.9,57.8,Potato,No
16.5,67.4,64.3,Potato,No
17.3,66,60.6,Potato,No
15.9,60.2,66.2,Potato,No
19.2,68.4,61.3,Potato,No
19.8,66.7,52,Potato,No
17.3,71.4,63.5,Potato,No
18.1,65.2,55,Potato,No
12.1,55.9,60.8,Potato,No
16.4,56.5,57.4,Potato,No
20,68.7,67.1,Potato,No
16.4,62.1,64.8,Potato,No
15.7,67.2,57.5,Potato,No
23.2,65.6,59.6,Potato,No
22,64.2,60.8,Potato,No
18.7,64.5,62.9,Potato,No
20.3,60.7,60.1,Potato,No
11.9,64.9,56.6,Potato,No
15.5,62.1,57.6,Potato,No
16.3,63.1,60,Potato,No
16.9,63.4,64.1,Potato,No
16.3,63.9,61.4,Potato,No
11.1,69.6,57.4,Potato,No
18.5,64.4,62.2,Potato,No
18.9,70.1,58.7,Potato,No
21.5,72.7,63,Potato,No
15.5,69.3,68.4,Potato,No
15.3,67.7,58.8,Potato,No
10.8,66.6,62.7,Potato,No
16.8,69.3,57.5,Potato,No
19.8,65.4,59.6,Potato,No
16,69.9,60.1,Potato,No
22.9,68.1,59.4,Potato,No
16.9,63.2,68.2,Potato,No
17.9,69.5,59,Potato,No
14.1,65.5,62,Potato,No
18.2,64.5,53.6,Potato,No
12.6,62.6,61.4,Potato,No
19.2,65.8,63.8,Potato,No
19.3,70,58.2,Potato,No
20.9,69.4,51.6,Potato,No
15,66.8,59.9,Potato,No
17.9,68,60.1,Potato,No
18.9,71.4,62.4,Potato,No
18.6,64.3,66.7,Potato,No
15.3,59.4,58.7,Potato,No
11.5,71.5,57.1,Potato,No
18.4,62.4,56.1,Potato,No
17.1,61.5,60.7,Potato,No
16.1,56,61.6,Potato,No
19.4,67.9,58.2,Potato,No
17.4,56.9,62.6,Potato,No
14.2,61.2,61.6,Potato,No
12.7,67.9,60.1,Potato,No
14.7,68.6,57,Potato,No
23.5,61.7,58.4,Potato,No
19.3,64.3,51.9,Potato,No
18,60.6,60.8,Potato,No
17,62.3,60.1,Potato,No
16.9,66.3,60.6,Potato,No
20.4,62.5,61.7,Potato,No
16.3,63.8,61.3,Potato,No
18.9,57.7,59.6,Potato,No
16.6,70.7,60.2,Potato,No
22.4,67.6,55.3,Potato,No
19.4,69,58.1,Potato,No
20.6,71.5,60.2,Potato,No
16,60.9,57.5,Potato,No
20.1,63.2,62.9,Potato,No
16.7,55.5,57.8,Potato,No
17.8,80.7,60.7,Potato,No
21.6,64.3,60.4,Potato,No
14.9,70.2,62.5,Potato,No
18,58.8,63,Potato,No
18.6,70,62.3,Potato,No
18.8,74.3,53,Potato,No
16.4,64.7,64,Potato,No
22.7,59.9,65.1,Potato,No
14.3,64.3,58.4,Potato,No
21.1,53.9,60.8,Potato,No
20.5,64.8,57,Potato,No
22.3,69.1,53.5,Potato,No
13.5,64.8,57.5,Potato,No
15.3,63.6,58.2,Potato,No
21.2,67.6,58.8,Potato,No
12.8,68,56.8,Potato,No
13.5,56.7,57.6,Potato,No
16.3,65.4,60,Potato,No
18,77.2,57.4,Potato,No
21.5,58.3,61.8,Potato,No
17,64.6,62.3,Potato,No
16,74.7,67.9,Potato,No
18.3,70.5,63.8,Potato,No
18.7,62.4,60.8,Potato,No
18.6,66,57.9,Potato,No
17.1,65,61,Potato,No
12.6,61.3,61.1,Potato,No
15.2,64.6,58.3,Potato,No
21.1,63.6,62.6,Potato,No
18,65.6,55.3,Potato,No
16.7,61.3,59.2,Potato,No
20.3,58.6,61.9,Potato,No
14.7,64.8,59,Potato,No
16.9,73.6,59.3,Potato,No
17.8,65.4,59.5,Potato,No
16.4,63.3,57.2,Potato,No
17.8,68.8,63.9,Potato,No
17,64.2,56.6,Potato,No
14,74.3,61.1,Potato,No
18,65,61.4,Potato,No
14.2,68.5,56.8,Potato,No
17.9,61.2,60.2,Potato,No
20.9,67.5,57,Potato,No
16.8,66.4,64.6,Potato,No
14.6,64.7,56.2,Potato,No
17.2,62.5,57.8,Potato,No
15.4,61.8,55.9,Potato,No
19,66.4,55.5,Potato,No
17.1,68.1,65.3,Potato,No
21.8,64.4,61.8,Potato,No
20.4,66.4,60.5,Potato,No
17.1,64.8,57.8,Potato,No
19.3,65.5,63,Potato,No
16.5,64,57.3,Potato,No
17.6,65.1,62.6,Potato,No
16.6,78.5,57.1,Potato,No
19.4,66.6,57.9,Potato,No
21.1,68.2,62.5,Potato,No
19.5,67.2,62.9,Potato,No
19.8,63.7,62,Potato,No
19.8,71.5,56.5,Potato,No
18.9,63.5,58.5,Potato,No
14.7,70.3,60.5,Potato,No
21.8,63.3,57.2,Potato,No
22,60.2,64.6,Potato,No
16.9,66.8,52,Potato,No
16.6,59.5,57.4,Potato,No
19,67.7,58.3,Potato,No
18.9,59,50.5,Potato,No
17,63.4,55.3,Potato,No
14.4,57.8,62.1,Potato,No
18.3,79.1,60.1,Potato,No
18.9,56.7,65.2,Potato,No
19.3,65,65.2,Potato,No
18.4,70.7,61.4,Potato,No
16.8,70.2,61,Potato,No
20,69.3,60.2,Potato,No
17.7,63.4,51.1,Potato,No
16.3,71.8,55.4,Potato,No
17,69.6,60.3,Potato,No
13.1,66.1,62.1,Potato,No
17,66.2,61,Potato,No
19.2,63.5,57,Potato,No
18.3,60.5,63.1,Potato,No
21.3,71.2,64.9,Potato,No
16.8,71.6,63.1,Potato,No
18.7,60.6,63.3,Potato,No
19.5,64.2,58.1,Potato,No
35.2,30.5,24,Millet,Yes
32.9,39.7,29.5,Millet,Yes
33.8,31.5,32,Millet,Yes
33.4,30.3,31.1,Millet,Yes
32.2,37.7,27.6,Millet,Yes
30.3,41.1,32.2,Millet,Yes
32.3,37.4,27,Millet,Yes
35,35.1,29.9,Millet,Yes
31.4,36.6,32.2,Millet,Yes
34.7,35.7,31.5,Millet,Yes
34.3,29.4,27.7,Millet,Yes
31.8,28.8,34,Millet,Yes
36,34.6,30.3,Millet,Yes
31.6,35.4,32.5,Millet,Yes
36.3,35.1,35.1,Millet,Yes
33.6,38.4,33.7,Millet,Yes
32.5,33.9,33.7,Millet,Yes
30.3,37.8,30.6,Millet,Yes
32.3,34.3,32.6,Millet,Yes
32,44.1,30.7,Millet,Yes
29.4,35.4,26,Millet,Yes
32,46.7,31,Millet,Yes
30.5,36.8,30.9,Millet,Yes
34,33.9,31.9,Millet,Yes
35.8,30.5,29.6,Millet,Yes
29.4,27.8,27.5,Millet,Yes
36.8,30,32.2,Millet,Yes
32.2,30.6,25.6,Millet,Yes
30.1,37,34.9,Millet,Yes
34.4,32.4,29.2,Millet,Yes
31.4,35.9,30.8,Millet,Yes
32.3,41.4,31.9,Millet,Yes
31.5,34.6,32,Millet,Yes
30.5,45.4,25.3,Millet,Yes
34.3,29.1,32.7,Millet,Yes
31.8,34.2,31,Millet,Yes
28.9,32.3,27.9,Millet,Yes
33.9,39.7,27.5,Millet,Yes
29.5,23.8,28.9,Millet,Yes
29.6,27.8,25.7,Millet,Yes
35.5,34.5,35.7,Millet,Yes
29.5,42.8,35,Millet,Yes
26.7,36.1,31.5,Millet,Yes
34.1,28.2,29.3,Millet,Yes
31.7,29,29.3,Millet,Yes
32,43.4,32.5,Millet,Yes
31.7,31.9,35.9,Millet,Yes
33.1,30.3,28.1,Millet,Yes
30.6,42.4,26.3,Millet,Yes
36.2,40.1,35.2,Millet,Yes
28.8,41.4,24,Millet,Yes
33.6,30.2,26.6,Millet,Yes
34.1,27.4,29.2,Millet,Yes
30.6,35.7,24.8,Millet,Yes
29.9,36.7,33.7,Millet,Yes
35,36.8,32.9,Millet,Yes
30,42.4,28.1,Millet,Yes
31,26.3,34.3,Millet,Yes
34.7,39.3,34.8,Millet,Yes
32.6,29.5,29.6,Millet,Yes
28,39.3,28.5,Millet,Yes
36.9,32.6,37.5,Millet,Yes
31.2,30.9,32.4,Millet,Yes
31.5,32,30.9,Millet,Yes
33.1,27.8,34.5,Millet,Yes
34.1,35.2,31,Millet,Yes
37.4,31.1,28.3,Millet,Yes
28.3,38.9,30.3,Millet,Yes
34.6,38.2,33.5,Millet,Yes
34.4,43.4,23.4,Millet,Yes
32.2,36.8,29,Millet,Yes
34.5,37.6,34.6,Millet,Yes
34.8,42,28.3,Millet,Yes
29,31.9,35.2,Millet,Yes
36.9,27.6,34.7,Millet,Yes
28.6,36,29.8,Millet,Yes
29.7,27.9,28.1,Millet,Yes
31.8,47.3,29,Millet,Yes
37.3,42.3,38.9,Millet,Yes
31.7,45.8,36.2,Millet,Yes
32.4,35.3,30.4,Millet,Yes
36.1,37.8,28,Millet,Yes
31.7,32.7,30.4,Millet,Yes
29.6,39.4,30.8,Millet,Yes
31.5,28.9,25.9,Millet,Yes
35.9,22.3,30.3,Millet,Yes
32.7,31,34.4,Millet,Yes
37.3,27.7,24,Millet,Yes
34.3,42.4,32.8,Millet,Yes
30.9,44.1,34.6,Millet,Yes
32.6,28,28.1,Millet,Yes
30.4,41.5,35.6,Millet,Yes
30.8,39.8,27.7,Millet,Yes
43.7,27.2,31.5,Millet,Yes
35,33,29,Millet,Yes
34.7,32.1,29,Millet,Yes
30.9,38.7,27.9,Millet,Yes
36.4,28.9,32.3,Millet,Yes
35.2,34.5,32.8,Millet,Yes
37.2,31.6,29.8,Millet,Yes
37.1,37.4,25.5,Millet,Yes
28.8,33.9,31.3,Millet,Yes
29.7,32.3,31.4,Millet,Yes
30,33.9,29.3,Millet,Yes
30.1,45.2,36.2,Millet,Yes
33.3,32.9,24.8,Millet,Yes
31.1,29.8,22.6,Millet,Yes
37.7,37.9,27.6,Millet,Yes
37.3,34.3,32.4,Millet,Yes
32.5,27.9,26.5,Millet,Yes
37.4,46.2,26.7,Millet,Yes
36.2,33.2,33.2,Millet,Yes
31.4,33.1,31.5,Millet,Yes
27.5,35.8,31.3,Millet,Yes
32,43.7,32.6,Millet,Yes
30.9,26.6,28.6,Millet,Yes
33,36.4,28.7,Millet,Yes
32.7,45.4,32.7,Millet,Yes
32.7,35.6,25.5,Millet,Yes
33.8,28.8,22.9,Millet,Yes
29.5,31.9,28.6,Millet,Yes
33.5,36,33.1,Millet,Yes
31.4,41.7,30.9,Millet,Yes
33,33.3,32.9,Millet,Yes
34.9,39.1,23.3,Millet,Yes
29.4,27.8,31.1,Millet,Yes
31.8,27.8,32.2,Millet,Yes
32.2,32.6,25.5,Millet,Yes
31.2,42.2,32.9,Millet,Yes
34.7,35.3,29.6,Millet,Yes
30.7,36.4,40.2,Millet,No
31.1,36.4,22.7,Millet,Yes
30.7,40.5,34.6,Millet,Yes
35.2,31.9,28.7,Millet,Yes
31.3,38.4,24.6,Millet,Yes
33.7,30.8,28.2,Millet,Yes
37.4,44.9,30.9,Millet,Yes
32.3,31,33.5,Millet,Yes
35.3,30.6,35.7,Millet,Yes
36.7,37.7,34.7,Millet,Yes
35.1,35.4,26.8,Millet,Yes
32.5,36.6,33.8,Millet,Yes
34.1,36.1,31.3,Millet,Yes
29.3,29.5,27.8,Millet,Yes
30.5,43.1,29.3,Millet,Yes
31,39.5,27.6,Millet,Yes
38.1,41.8,30.1,Millet,Yes
30.5,32.4,27.6,Millet,Yes
30.4,37.1,26.6,Millet,Yes
29.9,36,31.6,Millet,Yes
33.9,40.6,32.1,Millet,Yes
32.9,40.8,29.4,Millet,Yes
35.2,36,34.6,Millet,Yes
34.2,27.4,29.1,Millet,Yes
29,43.9,29,Millet,Yes
30.5,37.8,32.2,Millet,Yes
35.9,32,29.6,Millet,Yes
32,37,30.3,Millet,Yes
35.5,27.4,21.6,Millet,Yes
32.1,40.3,30.1,Millet,Yes
30.1,27.6,23.9,Millet,Yes
31.7,33.9,25.9,Millet,Yes
30.1,36.2,25.5,Millet,Yes
31.1,40.2,26.5,Millet,Yes
33,35.5,28.2,Millet,Yes
33.8,38.2,28.4,Millet,Yes
28.5,34.9,32.2,Millet,Yes
32.5,34.8,30.7,Millet,Yes
31,35.4,23.7,Millet,Yes
30.9,34.1,30.3,Millet,Yes
32.8,26.6,31.1,Millet,Yes
31.1,31.2,28.9,Millet,Yes
36,36.2,29.8,Millet,Yes
35.5,33.8,30.6,Millet,Yes
35.5,34.2,32.5,Millet,Yes
31.3,33.4,24.8,Millet,Yes
30.1,30.7,29.2,Millet,Yes
32.7,32.5,35,Millet,Yes
32.1,33.5,34.7,Millet,Yes
31,35,32.8,Millet,Yes
29.6,37,31.8,Millet,Yes
32.4,34.1,35.5,Millet,Yes
31.5,29.9,36.4,Millet,Yes
34.2,28,29.6,Millet,Yes
34.2,48,26.8,Millet,Yes
35.3,29.4,29.1,Millet,Yes
